Text,Target 1,Stance 1,Domain,In Use,Type
总算是碰上护食的流浪猫了 喜提五针狂犬疫苗还是最近广州疫情最严重的时候 绿码没有48小时核酸进不去医院 发热门诊只收红码最后在医院门口打的针,48小时核酸,反对,新冠疫情,1,noun_phrases
在传统与未来的碰撞当中带领众人感受数字科技和现实边界的潮流碰撞，她是本次音乐会的特邀主持人，也是国家京剧院首个数智学生 12月17日，让我们在HOO世界中一起与 破次元相遇，共享音乐盛宴！同步直播平台： 中央民族乐团视频号、抖音、快手、Bilibili,数字科技,中立,体育,1,noun_phrases
在传统与未来的碰撞当中带领众人感受数字科技和现实边界的潮流碰撞，她是本次音乐会的特邀主持人，也是国家京剧院首个数智学生 12月17日，让我们在HOO世界中一起与 破次元相遇，共享音乐盛宴！同步直播平台： 中央民族乐团视频号、抖音、快手、Bilibili,国家京剧院,中立,体育,1,noun_phrases
那么，他们是谁呢？他们是医院的医护人员。他们执行一次任务就要三四个小时，期间不能吃东西，也不能喝水，更不能上厕所。他们穿着沉重的防护服，带着护目镜，挂着口罩，一直工作三四个小时。他们就是最美的逆行者！,最美逆行者,支持,新冠疫情,1,noun_phrases
那么，他们是谁呢？他们是医院的医护人员。他们执行一次任务就要三四个小时，期间不能吃东西，也不能喝水，更不能上厕所。他们穿着沉重的防护服，带着护目镜，挂着口罩，一直工作三四个小时。他们就是最美的逆行者！,条件苛刻,反对,新冠疫情,1,noun_phrases
今年在nehchayr生日的时候又读起去年今日收到的自传交杂着各种泪点低下的firstlove Pantheon封控的时候需要酒精和宇田多光……,酒精,支持,新冠疫情,1,noun_phrases
今年在nehchayr生日的时候又读起去年今日收到的自传交杂着各种泪点低下的firstlove Pantheon封控的时候需要酒精和宇田多光……,封控,中立,新冠疫情,0,noun_phrases
芳泽霞芳泽堇推哪来的脸骂祐介啊，天天除了拿女拳当借口朝我推捅刀子你们还能有点新意嘛吃不饱体质和划小船到底是谁抄袭谁的呀芳泽霞吃们,女拳,反对,权益,1,noun_phrases
芳泽霞芳泽堇推哪来的脸骂祐介啊，天天除了拿女拳当借口朝我推捅刀子你们还能有点新意嘛吃不饱体质和划小船到底是谁抄袭谁的呀芳泽霞吃们,芳泽霞,中立,权益,1,noun_phrases
英国国家统计局（Officefor NationalStatistics，简称ONS）最新数据显示，截至今年6月，英国净移民人数达到50.4万。该数字是由过去一年约110万移居英国的人口数量，减去移民离开英国的56万人后所得。,英国国家统计局,中立,世界事件,1,noun_phrases
英国国家统计局（Officefor NationalStatistics，简称ONS）最新数据显示，截至今年6月，英国净移民人数达到50.4万。该数字是由过去一年约110万移居英国的人口数量，减去移民离开英国的56万人后所得。,英国净移民,中立,世界事件,1,noun_phrases
说真的现在很多某性群体遇到什么事情都采用女拳思维来解释一切事情，我们身为坚定的马克思主义者不应该坚持实事求是的原则吗？如果你想打拳你可以去自由美丽国啊，你看看你的拳会打的如何就知道了。,马克思主义者,支持,权益,1,noun_phrases
说真的现在很多某性群体遇到什么事情都采用女拳思维来解释一切事情，我们身为坚定的马克思主义者不应该坚持实事求是的原则吗？如果你想打拳你可以去自由美丽国啊，你看看你的拳会打的如何就知道了。,女拳思维,反对,权益,1,noun_phrases
不抢抗原不抢布洛芬，被朋友嘲讽太佛。就检测阳了，然后呢？能怎样，摸不清头脑，为了可以请假居家办公？普通感冒也会传染，发烧就吃药，实在严重有其他病发症状就看医生。生死由命，富贵在天。,抢抗原,反对,新冠疫情,1,noun_phrases
不抢抗原不抢布洛芬，被朋友嘲讽太佛。就检测阳了，然后呢？能怎样，摸不清头脑，为了可以请假居家办公？普通感冒也会传染，发烧就吃药，实在严重有其他病发症状就看医生。生死由命，富贵在天。,居家办公,中立,新冠疫情,0,noun_phrases
"中国的人口增长开始停滞不前。2021年，仅有1,062万新生儿呱呱坠地，而死亡人口为1,014万。2022年中国很可能将见证人口负增长，这比专家的预测提前了十多年。鉴于历史和未来房地产供求基本平衡，人口增长所带来的住房需求微乎其微，中国房地产已然变成了一场存量博弈。这不再是一场增量游戏，而是蛋糕的重新分配。O洪灝：全球最大的资产 尚能饭否？",蛋糕的重新分配,支持,世界事件,1,noun_phrases
"中国的人口增长开始停滞不前。2021年，仅有1,062万新生儿呱呱坠地，而死亡人口为1,014万。2022年中国很可能将见证人口负增长，这比专家的预测提前了十多年。鉴于历史和未来房地产供求基本平衡，人口增长所带来的住房需求微乎其微，中国房地产已然变成了一场存量博弈。这不再是一场增量游戏，而是蛋糕的重新分配。O洪灝：全球最大的资产 尚能饭否？",增量游戏,反对,世界事件,1,noun_phrases
今晚熬大夜 全怪自己居家办公前几天太懒散了 猫猫本来都先睡了 我中途上了个厕所 没想到猫猫居然在厕所门口等我回来也继续在陪我熬真的爱辽,熬大夜,反对,新冠疫情,1,noun_phrases
今晚熬大夜 全怪自己居家办公前几天太懒散了 猫猫本来都先睡了 我中途上了个厕所 没想到猫猫居然在厕所门口等我回来也继续在陪我熬真的爱辽,居家办公,中立,新冠疫情,0,noun_phrases
有些人真的很自私，叫嚣着要自由，你所谓的自由就是以牺牲其他人的健康和自由为代价吗？那么喜欢对标国外，建议您移民呢祝这类人每传染一个受害者，自身就多得一种重疾以赎罪,积极防疫,支持,世界事件,1,noun_phrases
有些人真的很自私，叫嚣着要自由，你所谓的自由就是以牺牲其他人的健康和自由为代价吗？那么喜欢对标国外，建议您移民呢祝这类人每传染一个受害者，自身就多得一种重疾以赎罪,对标国外,反对,世界事件,1,noun_phrases
病毒新冠三年已看清，人是无法灭疫情。毒性变小传播快，长期共存有可能。染病就像患感冒，对症治疗保康宁。逐渐变成自限性，免疫灭毒可清零。当今应慎防，不要太惊慌。形成自限性，病毒可消亡。,新冠,反对,新冠疫情,0,noun_phrases
病毒新冠三年已看清，人是无法灭疫情。毒性变小传播快，长期共存有可能。染病就像患感冒，对症治疗保康宁。逐渐变成自限性，免疫灭毒可清零。当今应慎防，不要太惊慌。形成自限性，病毒可消亡。,长期共存,中立,新冠疫情,1,noun_phrases
今天才知道柬埔寨在上大学前的公立学校都是免费的不知道我们啥时候普及十二年义务教育扫盲和教育真的太重要了,十二年义务教育,支持,文化教育,1,noun_phrases
今天才知道柬埔寨在上大学前的公立学校都是免费的不知道我们啥时候普及十二年义务教育扫盲和教育真的太重要了,柬埔寨公立学校免费,中立,文化教育,1,noun_phrases
【我省2023届高校毕业生就业工作启动】针对2023年我省高校毕业生人数预计达到2.45万人、受新冠肺炎疫情和经济下行压力影响高校毕业生求职难度进一步加大的现实，日前，我省召开2023届高校毕业生就业工作启动会，部署和推进我省2023届高校毕业生就业创业工作，省内12所高校有关负责人参加。O我省2023届高校毕业生就业工作启动,毕业生就业,支持,文化教育,1,noun_phrases
【我省2023届高校毕业生就业工作启动】针对2023年我省高校毕业生人数预计达到2.45万人、受新冠肺炎疫情和经济下行压力影响高校毕业生求职难度进一步加大的现实，日前，我省召开2023届高校毕业生就业工作启动会，部署和推进我省2023届高校毕业生就业创业工作，省内12所高校有关负责人参加。O我省2023届高校毕业生就业工作启动,经济下行,反对,文化教育,1,noun_phrases
生命诚可贵，防疫放首位，只要健康在，啥都无所谓。愿我们都平安、健康、幸福、快乐！非常时期，照顾好家人和自己。 朋友早上好！,防疫,中立,新冠疫情,0,noun_phrases
生命诚可贵，防疫放首位，只要健康在，啥都无所谓。愿我们都平安、健康、幸福、快乐！非常时期，照顾好家人和自己。 朋友早上好！,健康,中立,新冠疫情,0,noun_phrases
早上醒来，医患沟通群里有个肺癌病人把药物照片发给主任问能不能停药，看到他说已经出去打了几天零工了。再之前有个病人家属说病人不想化疗，不想花这个钱了。人间真的是太苦了。,医患沟通,中立,权益,1,noun_phrases
早上醒来，医患沟通群里有个肺癌病人把药物照片发给主任问能不能停药，看到他说已经出去打了几天零工了。再之前有个病人家属说病人不想化疗，不想花这个钱了。人间真的是太苦了。,化疗,中立,权益,1,noun_phrases
说我这辈子干什么都可以，就是不能做一个一无所能就能明辨是非的人。因为这个缘故，我成了沉默的大多数的一员。人人都有权利争胜负，无人有权论是非。,明辨是非,支持,新冠疫情,1,noun_phrases
说我这辈子干什么都可以，就是不能做一个一无所能就能明辨是非的人。因为这个缘故，我成了沉默的大多数的一员。人人都有权利争胜负，无人有权论是非。,沉默,支持,新冠疫情,1,noun_phrases
今日兩次打車，都在聽司機抱怨生活真的太難了。每個區靜默，區內的人又不打車，一天就跑了幾單，跑出靜默區又怕突然封住。從出生到現在，沒見過這樣子的廣州。已經不想原因只想問，可以收手了嗎可以結束了嗎,靜默,反对,新冠疫情,1,noun_phrases
今日兩次打車，都在聽司機抱怨生活真的太難了。每個區靜默，區內的人又不打車，一天就跑了幾單，跑出靜默區又怕突然封住。從出生到現在，沒見過這樣子的廣州。已經不想原因只想問，可以收手了嗎可以結束了嗎,司机,中立,新冠疫情,1,noun_phrases
今天和日本朋友去看了蓝 宇。在海外寻找30年前中国的痕迹。“最爱你的人是我，你怎么舍得我难过”然而终究我们还是难过了，不被接受的是LGBTQ，也是我们。,彩虹族群,支持,权益,1,noun_phrases
