Text,Target 1,Stance 1,Domain,In Use,Type
油价要大降？92号汽油有希望回到“7元时代”下次油价调整时间是12月5号（下周一）24时，按照目前趋势每升预计下调0.31 0.37元，希望这个趋势能继续保持扩大,92号汽油,支持,娱乐和消费,1,noun_phrases
今天居家隔离第九天了，啥情况不清楚，按大形势应该放开了，可还这么关着，说明天要做核酸，怎么做还不清楚，做完之后没问题应该放开。从现在的疫情看，真正放开疫情会不会放大，医患会不会增多，从管理的情况看已无法准确统计。依我看会逐步放开，象专家说的，要百分之八十到九十要患新冠，只能注意了。,疫情放开,反对,权益,0,noun_phrases
今天居家隔离第九天了，啥情况不清楚，按大形势应该放开了，可还这么关着，说明天要做核酸，怎么做还不清楚，做完之后没问题应该放开。从现在的疫情看，真正放开疫情会不会放大，医患会不会增多，从管理的情况看已无法准确统计。依我看会逐步放开，象专家说的，要百分之八十到九十要患新冠，只能注意了。,居家隔离,中立,权益,1,noun_phrases
总算是碰上护食的流浪猫了 喜提五针狂犬疫苗还是最近广州疫情最严重的时候 绿码没有48小时核酸进不去医院 发热门诊只收红码最后在医院门口打的针,流浪猫,反对,新冠疫情,1,noun_phrases
总算是碰上护食的流浪猫了 喜提五针狂犬疫苗还是最近广州疫情最严重的时候 绿码没有48小时核酸进不去医院 发热门诊只收红码最后在医院门口打的针,48小时核酸,反对,新冠疫情,1,noun_phrases
在传统与未来的碰撞当中带领众人感受数字科技和现实边界的潮流碰撞，她是本次音乐会的特邀主持人，也是国家京剧院首个数智学生 12月17日，让我们在HOO世界中一起与 破次元相遇，共享音乐盛宴！同步直播平台： 中央民族乐团视频号、抖音、快手、Bilibili,数字科技,中立,体育,1,noun_phrases
在传统与未来的碰撞当中带领众人感受数字科技和现实边界的潮流碰撞，她是本次音乐会的特邀主持人，也是国家京剧院首个数智学生 12月17日，让我们在HOO世界中一起与 破次元相遇，共享音乐盛宴！同步直播平台： 中央民族乐团视频号、抖音、快手、Bilibili,国家京剧院,中立,体育,1,noun_phrases
那么，他们是谁呢？他们是医院的医护人员。他们执行一次任务就要三四个小时，期间不能吃东西，也不能喝水，更不能上厕所。他们穿着沉重的防护服，带着护目镜，挂着口罩，一直工作三四个小时。他们就是最美的逆行者！,最美逆行者,支持,新冠疫情,1,noun_phrases
那么，他们是谁呢？他们是医院的医护人员。他们执行一次任务就要三四个小时，期间不能吃东西，也不能喝水，更不能上厕所。他们穿着沉重的防护服，带着护目镜，挂着口罩，一直工作三四个小时。他们就是最美的逆行者！,条件苛刻,反对,新冠疫情,1,noun_phrases
今年在nehchayr生日的时候又读起去年今日收到的自传交杂着各种泪点低下的firstlove Pantheon封控的时候需要酒精和宇田多光……,酒精,支持,新冠疫情,1,noun_phrases
今年在nehchayr生日的时候又读起去年今日收到的自传交杂着各种泪点低下的firstlove Pantheon封控的时候需要酒精和宇田多光……,封控,中立,新冠疫情,0,noun_phrases
芳泽霞芳泽堇推哪来的脸骂祐介啊，天天除了拿女拳当借口朝我推捅刀子你们还能有点新意嘛吃不饱体质和划小船到底是谁抄袭谁的呀芳泽霞吃们,女拳,反对,权益,1,noun_phrases
芳泽霞芳泽堇推哪来的脸骂祐介啊，天天除了拿女拳当借口朝我推捅刀子你们还能有点新意嘛吃不饱体质和划小船到底是谁抄袭谁的呀芳泽霞吃们,芳泽霞,中立,权益,1,noun_phrases
说真的现在很多某性群体遇到什么事情都采用女拳思维来解释一切事情，我们身为坚定的马克思主义者不应该坚持实事求是的原则吗？如果你想打拳你可以去自由美丽国啊，你看看你的拳会打的如何就知道了。,马克思主义者,支持,权益,1,noun_phrases
说真的现在很多某性群体遇到什么事情都采用女拳思维来解释一切事情，我们身为坚定的马克思主义者不应该坚持实事求是的原则吗？如果你想打拳你可以去自由美丽国啊，你看看你的拳会打的如何就知道了。,女拳思维,反对,权益,1,noun_phrases
不抢抗原不抢布洛芬，被朋友嘲讽太佛。就检测阳了，然后呢？能怎样，摸不清头脑，为了可以请假居家办公？普通感冒也会传染，发烧就吃药，实在严重有其他病发症状就看医生。生死由命，富贵在天。,抢抗原,反对,新冠疫情,1,noun_phrases
不抢抗原不抢布洛芬，被朋友嘲讽太佛。就检测阳了，然后呢？能怎样，摸不清头脑，为了可以请假居家办公？普通感冒也会传染，发烧就吃药，实在严重有其他病发症状就看医生。生死由命，富贵在天。,居家办公,中立,新冠疫情,1,noun_phrases
货架电商似乎开始焕发出了新的活力，比如抖快等平台就开始在这一模块上进行布局。那么，为什么货架电商会称为不少平台方的发力点？货架电商的发展与直播带货之间，又存在什么样的联系？不妨来看一下作者的解读。 O年轻人向货架电商回流,货架电商,中立,娱乐和消费,1,noun_phrases
货架电商似乎开始焕发出了新的活力，比如抖快等平台就开始在这一模块上进行布局。那么，为什么货架电商会称为不少平台方的发力点？货架电商的发展与直播带货之间，又存在什么样的联系？不妨来看一下作者的解读。 O年轻人向货架电商回流,直播带货,中立,娱乐和消费,1,noun_phrases
原油还是没有给到我们空单的进场机会就跌下来了，4小时结构图来看多头趋势还是比较明显的，油价也是在低位，那么欧盘时段看一波涨，空仓的建议在71附近多。 美原油 恒生指数 外汇黄金 今日看盘,原油下跌,中立,娱乐和消费,1,noun_phrases
原油还是没有给到我们空单的进场机会就跌下来了，4小时结构图来看多头趋势还是比较明显的，油价也是在低位，那么欧盘时段看一波涨，空仓的建议在71附近多。 美原油 恒生指数 外汇黄金 今日看盘,欧盘,中立,娱乐和消费,1,noun_phrases
今晚熬大夜 全怪自己居家办公前几天太懒散了 猫猫本来都先睡了 我中途上了个厕所 没想到猫猫居然在厕所门口等我回来也继续在陪我熬真的爱辽,熬大夜,反对,新冠疫情,1,noun_phrases
今晚熬大夜 全怪自己居家办公前几天太懒散了 猫猫本来都先睡了 我中途上了个厕所 没想到猫猫居然在厕所门口等我回来也继续在陪我熬真的爱辽,居家办公,中立,新冠疫情,1,noun_phrases
倪妮凭借《漫长的告白》提名金鸡最佳女主角，85花第一个三金女主角的提名，虽然票房只有633万，捞个三金提名也不错,倪妮,支持,娱乐和消费,1,noun_phrases
倪妮凭借《漫长的告白》提名金鸡最佳女主角，85花第一个三金女主角的提名，虽然票房只有633万，捞个三金提名也不错,票房,反对,娱乐和消费,1,noun_phrases
病毒新冠三年已看清，人是无法灭疫情。毒性变小传播快，长期共存有可能。染病就像患感冒，对症治疗保康宁。逐渐变成自限性，免疫灭毒可清零。当今应慎防，不要太惊慌。形成自限性，病毒可消亡。,新冠,反对,新冠疫情,0,noun_phrases
病毒新冠三年已看清，人是无法灭疫情。毒性变小传播快，长期共存有可能。染病就像患感冒，对症治疗保康宁。逐渐变成自限性，免疫灭毒可清零。当今应慎防，不要太惊慌。形成自限性，病毒可消亡。,长期共存,中立,新冠疫情,1,noun_phrases
今天才知道柬埔寨在上大学前的公立学校都是免费的不知道我们啥时候普及十二年义务教育扫盲和教育真的太重要了,十二年义务教育,支持,文化教育,1,noun_phrases
今天才知道柬埔寨在上大学前的公立学校都是免费的不知道我们啥时候普及十二年义务教育扫盲和教育真的太重要了,柬埔寨公立学校免费,中立,文化教育,1,noun_phrases
【我省2023届高校毕业生就业工作启动】针对2023年我省高校毕业生人数预计达到2.45万人、受新冠肺炎疫情和经济下行压力影响高校毕业生求职难度进一步加大的现实，日前，我省召开2023届高校毕业生就业工作启动会，部署和推进我省2023届高校毕业生就业创业工作，省内12所高校有关负责人参加。O我省2023届高校毕业生就业工作启动,毕业生就业,支持,文化教育,1,noun_phrases
【我省2023届高校毕业生就业工作启动】针对2023年我省高校毕业生人数预计达到2.45万人、受新冠肺炎疫情和经济下行压力影响高校毕业生求职难度进一步加大的现实，日前，我省召开2023届高校毕业生就业工作启动会，部署和推进我省2023届高校毕业生就业创业工作，省内12所高校有关负责人参加。O我省2023届高校毕业生就业工作启动,经济下行,反对,文化教育,1,noun_phrases
生命诚可贵，防疫放首位，只要健康在，啥都无所谓。愿我们都平安、健康、幸福、快乐！非常时期，照顾好家人和自己。 朋友早上好！,防疫,中立,新冠疫情,0,noun_phrases
生命诚可贵，防疫放首位，只要健康在，啥都无所谓。愿我们都平安、健康、幸福、快乐！非常时期，照顾好家人和自己。 朋友早上好！,健康,中立,新冠疫情,0,noun_phrases
早上醒来，医患沟通群里有个肺癌病人把药物照片发给主任问能不能停药，看到他说已经出去打了几天零工了。再之前有个病人家属说病人不想化疗，不想花这个钱了。人间真的是太苦了。,医患沟通,中立,权益,1,noun_phrases
早上醒来，医患沟通群里有个肺癌病人把药物照片发给主任问能不能停药，看到他说已经出去打了几天零工了。再之前有个病人家属说病人不想化疗，不想花这个钱了。人间真的是太苦了。,化疗,中立,权益,1,noun_phrases
说我这辈子干什么都可以，就是不能做一个一无所能就能明辨是非的人。因为这个缘故，我成了沉默的大多数的一员。人人都有权利争胜负，无人有权论是非。,明辨是非,支持,新冠疫情,1,noun_phrases
说我这辈子干什么都可以，就是不能做一个一无所能就能明辨是非的人。因为这个缘故，我成了沉默的大多数的一员。人人都有权利争胜负，无人有权论是非。,沉默,支持,新冠疫情,1,noun_phrases
